2572.11
2311.61
1771.65
2468.41
2833.24
1885.0
2180.48
2288.66
1858.67
2236.43
2293.06
2469.51
1815.38
2060.64
2301.41
2454.19
2060.64
2213.3
2198.67
2395.5
1757.9644740068463
2397.5
2454.19
2158.81
2763.66
2060.64
1885.0
2187.55
2327.42
2065.97
1809.64
1770.3
2125.04
2338.1
1770.3
2571.95
2098.2
2356.49
2173.56
2172.9
2835.07
3574.05
1770.3
2180.48
1658.18
2173.56
2277.3
1794.73
1770.3
2180.48
2236.43
2236.43
2761.76
2863.73
2022.42
2120.95
2293.06
2125.04
2440.57
2120.95
2311.61
2198.67
1794.73
2429.88
2164.4
2312.75
2011.14
2261.75
3574.05
2291.1
2180.48
3088.24
2833.24
1815.38
2170.57
1220.3011514845389
1770.3
2125.04
2395.5
1782.395922699816
2261.75
2469.51
1815.38
1729.538928270325
2312.75
2261.75
2335.71
2104.6
2104.6
2137.2
2236.43
1946.8
2092.77
2206.16
3080.0
1735.03
2233.13
2236.43
1946.8
2653.58
2629.13
2236.43
2323.98
2560.39
2903.32
2895.34
2180.48
2397.5
2172.9
2475.31
1809.64
2775.25
2440.57
3226.71
2833.24
2835.07
2261.75
2180.48
2913.4
1770.3
1997.39
2272.96
2312.75
3287.68
1885.0
2261.75
1771.65
2170.57
2775.25
2662.58
2170.57
1781.1079454607925
2120.95
2180.48
2104.6
2104.6
2312.75
2206.16
2797.01
2236.43
2814.16
2361.82
2469.51
2361.82
1819.51
1740.38
2172.9
2198.67
2396.55
2170.57
1770.3
1770.3
2903.32
1735.03
3662.12
2356.49
1770.3
2125.04
2163.47
1740.38
2335.71
2125.04
3498.57
2902.63
2571.95
3656.39
1770.3
2797.01
2187.55
1839.4251884262292
2060.64
2213.3
2291.59
2396.55
2164.4
2020.1
1627.9068224076805
2801.04
2060.64
1770.3
2395.5
2291.59
2272.96
2323.98
2798.97
2950.26
2277.3
2311.61
1885.0
2775.25
2120.95
2833.24
2288.66
2125.04
2440.57
1899.827060829258
2091.94
1754.95
2798.97
2022.42
2213.3
1819.51
2335.71
1770.3
1924.3078281525386
3134.02
2801.04
2440.57
1770.3
2366.74
2397.5
1819.51
2022.42
1980.9622500819787
1770.3
3296.88
2323.98
2173.56
2170.57
2571.95
3035.67
3157.27
3662.12
1858.67
1997.39
2098.2
2091.94
2052.01
2363.17
1794.73
2571.95
2187.55
2164.4
2833.24
2293.06
2173.56
2180.48
1885.0
2173.56
2222.24
2020.1
2892.6
2775.25
2571.95
2560.39
2416.08
2547.46
3048.45
1754.95
2288.66
2125.04
1770.3
1794.73
2293.06
2060.64
2560.39
2104.6
